registry_id,registry_status,source_basis,municipality_id,municipality_key,name_en,name_ar,name_raw_en_page,name_raw_ar_page,governorate_en,district_en,dglac_source_url_en,dglac_source_url_ar,dglac_detail_status,dglac_detail_fetched_at,dglac_detail_name,email,website,address_summary,latitude,longitude,has_coordinates,has_public_form,form_url,form_status,form_scope_assessment,official_website_status,official_social_status,municipal_app_status,complaint_form_status,news_trace_status,civic_tracker_status,public_forum_status,confirmed_source_urls,candidate_source_urls,candidate_source_families,extracted_contacts,complaint_or_service_workflow,service_scope,incident_or_resolution_signals,best_source_confidence,source_review_required,research_rank,research_tier,batch_id,batch_priority,priority_score,recommended_next_action,reason_codes,official_search_queries,social_search_queries,news_search_queries,event_count,event_ids,event_sectors,event_routing_entities,moim_2025_match_status,moim_2025_match_method,moim_2025_match_score,moim_2025_election_ids,moim_2025_municipality_name_ar,moim_2025_governorate_ar,moim_2025_district_ar,moim_2025_council_members,moim_2025_records_seen,moim_2025_source_pdf_ids,moim_2025_source_pdf_urls,moim_2025_extraction_confidence,data_quality_flags,completeness_score,last_registry_build_at,notes,townhall_lat,townhall_lon,townhall_osm_id,townhall_osm_type,townhall_name_ar,townhall_name_en,townhall_phone,townhall_website,townhall_email,townhall_match_method
MUN-DGLAC-63052,active_in_local_registry,dglac_official_directory,63052,حوبش,,حوبش,حوبش,حوبش,Aakkar,Aakkar,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,حوبش,,,,34.4974452,36.1188777,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,24,T2_official_channel_gap,,,93,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;missing_english_name;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""حوبش"" municipality Lebanon official website | ""حوبش"" municipality complaint form | ""حوبش"" بلدية شكوى | ""حوبش"" بلدية الموقع الرسمي","site:facebook.com ""حوبش"" municipality | site:facebook.com ""حوبش"" بلدية | site:instagram.com ""حوبش"" municipality | site:x.com ""حوبش"" municipality","""حوبش"" municipality repair Lebanon | ""حوبش"" بلدية اصلاح | NNA ""حوبش"" municipality | ""حوبش"" water electricity waste road Lebanon",0,,,,not_seen_in_text_extracted_moim,,,,,,,,,,,,missing_english_name|missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,50,2026-05-29,Official DGLAC detail fetched.,,,,,,,,,,
MUN-DGLAC-56046,active_in_local_registry,dglac_official_directory,56046,qousaya,Qousaya,قوسايا,Qousaya,قوسايا,Beqaa,Zahle,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,Qousaya,,,,33.8120161,36.0247492,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,273,T2_official_channel_gap,,,87,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""Qousaya"" municipality Lebanon official website | ""Qousaya"" municipality complaint form | ""قوسايا"" بلدية شكوى | ""قوسايا"" بلدية الموقع الرسمي","site:facebook.com ""Qousaya"" municipality | site:facebook.com ""قوسايا"" بلدية | site:instagram.com ""Qousaya"" municipality | site:x.com ""Qousaya"" municipality","""Qousaya"" municipality repair Lebanon | ""قوسايا"" بلدية اصلاح | NNA ""Qousaya"" municipality | ""Qousaya"" water electricity waste road Lebanon",0,,,,matched_to_dglac,exact_ar_name_in_governorate,1.000,MOIM-2025-35937fb9101b,قوسايا,البقاع,زحلة,9,18,MOIM-2025-349b7211cf87,https://moim.gov.lb/wp-content/uploads/2025/07/نتائج-الانتخابات-البلدية2025-قضاء-زحلة.pdf,high,missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,60,2026-05-29,Official DGLAC detail fetched.,,,,,,,,,,
MUN-DGLAC-55983,active_in_local_registry,dglac_official_directory,55983,riak_housh_hala,Riak - Housh Hala,رياق-حوش حالا,Riak - Housh Hala,رياق-حوش حالا,Beqaa,Zahle,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,Riak - Housh Hala,,,,33.8517203,36.0058785,yes,yes,https://www.dglac.gov.lb/municipality-form,needs_review,generic_dglac_form_needs_municipality_binding_verification,not_found,unknown,unknown,needs_review,unknown,unknown,unknown,,,,,,,,,no,732,T3_form_present_needs_corroboration,,,70,verify_dglac_form_then_social_news_search,dglac_form_present_verify_workflow;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""Riak - Housh Hala"" municipality Lebanon official website | ""Riak - Housh Hala"" municipality complaint form | ""رياق-حوش حالا"" بلدية شكوى | ""رياق-حوش حالا"" بلدية الموقع الرسمي","site:facebook.com ""Riak - Housh Hala"" municipality | site:facebook.com ""رياق-حوش حالا"" بلدية | site:instagram.com ""Riak - Housh Hala"" municipality | site:x.com ""Riak - Housh Hala"" municipality","""Riak - Housh Hala"" municipality repair Lebanon | ""رياق-حوش حالا"" بلدية اصلاح | NNA ""Riak - Housh Hala"" municipality | ""Riak - Housh Hala"" water electricity waste road Lebanon",0,,,,not_seen_in_text_extracted_moim,,,,,,,,,,,,missing_verified_official_website|missing_dglac_email|missing_coordinates|generic_dglac_form_only|official_social_unknown|no_event_evidence,70,2026-05-29,Official DGLAC detail fetched. Generic DGLAC municipality-form link present; not a verified local portal.,,,,,,,,,,
MUN-DGLAC-55974,active_in_local_registry,dglac_official_directory,55974,riyat,Riyat,رعيت,Riyat,رعيت,Beqaa,Zahle,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,Riyat,,,,33.8398819,36.0400716,yes,yes,https://www.dglac.gov.lb/municipality-form,needs_review,generic_dglac_form_needs_municipality_binding_verification,not_found,unknown,unknown,needs_review,unknown,unknown,unknown,,,,,,,,,no,733,T3_form_present_needs_corroboration,,,70,verify_dglac_form_then_social_news_search,dglac_form_present_verify_workflow;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""Riyat"" municipality Lebanon official website | ""Riyat"" municipality complaint form | ""رعيت"" بلدية شكوى | ""رعيت"" بلدية الموقع الرسمي","site:facebook.com ""Riyat"" municipality | site:facebook.com ""رعيت"" بلدية | site:instagram.com ""Riyat"" municipality | site:x.com ""Riyat"" municipality","""Riyat"" municipality repair Lebanon | ""رعيت"" بلدية اصلاح | NNA ""Riyat"" municipality | ""Riyat"" water electricity waste road Lebanon",0,,,,matched_to_dglac,exact_ar_name_in_governorate,1.000,MOIM-2025-439703ee428a,رعيت,البقاع,زحلة,12,24,MOIM-2025-349b7211cf87,https://moim.gov.lb/wp-content/uploads/2025/07/نتائج-الانتخابات-البلدية2025-قضاء-زحلة.pdf,high,missing_verified_official_website|missing_dglac_email|missing_coordinates|generic_dglac_form_only|official_social_unknown|no_event_evidence,70,2026-05-29,Official DGLAC detail fetched. Generic DGLAC municipality-form link present; not a verified local portal.,,,,,,,,,,
MUN-DGLAC-55992,active_in_local_registry,dglac_official_directory,55992,saadnayel,Saadnayel,سعدنايل,Saadnayel,سعدنايل,Beqaa,Zahle,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,Saadnayel,,,,33.8193839,35.8813124,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,275,T2_official_channel_gap,,,87,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""Saadnayel"" municipality Lebanon official website | ""Saadnayel"" municipality complaint form | ""سعدنايل"" بلدية شكوى | ""سعدنايل"" بلدية الموقع الرسمي","site:facebook.com ""Saadnayel"" municipality | site:facebook.com ""سعدنايل"" بلدية | site:instagram.com ""Saadnayel"" municipality | site:x.com ""Saadnayel"" municipality","""Saadnayel"" municipality repair Lebanon | ""سعدنايل"" بلدية اصلاح | NNA ""Saadnayel"" municipality | ""Saadnayel"" water electricity waste road Lebanon",0,,,,matched_to_dglac,exact_ar_name_in_governorate,1.000,MOIM-2025-6461f543294b,سعدنايل,البقاع,زحلة,18,44,MOIM-2025-349b7211cf87,https://moim.gov.lb/wp-content/uploads/2025/07/نتائج-الانتخابات-البلدية2025-قضاء-زحلة.pdf,high,missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,60,2026-05-29,Official DGLAC detail fetched.,,,,,,,,,,
MUN-DGLAC-55929,active_in_local_registry,dglac_official_directory,55929,taalabaya_chtaura,Talabayya,تعلبايا,Talabayya,تعلبايا,Beqaa,Zahle,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,Talabayya,,,,33.8172909,35.8676904,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,19,T1_seed_planned,MUN-BATCH-004,P2,162,run_full_source_matrix,seed_batch_p2;no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""Talabayya"" municipality Lebanon official website | ""Talabayya"" municipality complaint form | ""تعلبايا"" بلدية شكوى | ""تعلبايا"" بلدية الموقع الرسمي","site:facebook.com ""Talabayya"" municipality | site:facebook.com ""تعلبايا"" بلدية | site:instagram.com ""Talabayya"" municipality | site:x.com ""Talabayya"" municipality","""Talabayya"" municipality repair Lebanon | ""تعلبايا"" بلدية اصلاح | NNA ""Talabayya"" municipality | ""Talabayya"" water electricity waste road Lebanon",0,,,,matched_to_dglac,exact_ar_name_in_governorate,1.000,MOIM-2025-9bd1c8210829,تعلبايا,البقاع,زحلة,15,39,MOIM-2025-349b7211cf87,https://moim.gov.lb/wp-content/uploads/2025/07/نتائج-الانتخابات-البلدية2025-قضاء-زحلة.pdf,high,missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,60,2026-05-29,Official DGLAC detail fetched.,33.8164634,35.8716132,3059562224,node,بلدية تعلبايا,Municipality Taalabaya,+9618505915;+9618505916;+9618505917,,,normalised
MUN-DGLAC-55920,active_in_local_registry,dglac_official_directory,55920,trebil,Trebil,تربل,Trebil,تربل,Beqaa,Zahle,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,Trebil,,,,33.8130723,35.9902767,yes,yes,https://www.dglac.gov.lb/municipality-form,needs_review,generic_dglac_form_needs_municipality_binding_verification,not_found,unknown,unknown,needs_review,unknown,unknown,unknown,,,,,,,,,no,735,T3_form_present_needs_corroboration,,,70,verify_dglac_form_then_social_news_search,dglac_form_present_verify_workflow;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""Trebil"" municipality Lebanon official website | ""Trebil"" municipality complaint form | ""تربل"" بلدية شكوى | ""تربل"" بلدية الموقع الرسمي","site:facebook.com ""Trebil"" municipality | site:facebook.com ""تربل"" بلدية | site:instagram.com ""Trebil"" municipality | site:x.com ""Trebil"" municipality","""Trebil"" municipality repair Lebanon | ""تربل"" بلدية اصلاح | NNA ""Trebil"" municipality | ""Trebil"" water electricity waste road Lebanon",0,,,,matched_to_dglac,exact_ar_name_in_governorate,1.000,MOIM-2025-7882a085bd54,تربل,البقاع,زحلة,15,35,MOIM-2025-349b7211cf87,https://moim.gov.lb/wp-content/uploads/2025/07/نتائج-الانتخابات-البلدية2025-قضاء-زحلة.pdf,high,missing_verified_official_website|missing_dglac_email|missing_coordinates|generic_dglac_form_only|official_social_unknown|no_event_evidence,70,2026-05-29,Official DGLAC detail fetched. Generic DGLAC municipality-form link present; not a verified local portal.,,,,,,,,,,
MUN-DGLAC-64560,active_in_local_registry,dglac_official_directory,64560,zahle,Zahlé,زحلة,Zahlé,زحلة,Beqaa,Zahle,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,Zahlé,,,,33.8477069,35.9024955,yes,no,,not_found,none_found,found_t1_discovery,unknown,unknown,not_found,unknown,unknown,unknown,https://zahle.gov.lb/about-municipality/,https://zahle.gov.lb/about-municipality/,official_municipal_website,police hotline +961 08 800 252; e-services; report issue; we listen; social links; location link,"Website exposes Report an Issue and We Listen entry points, e-services, police hotline, and municipal news/publications.","Urban planning, public safety, waste management, cultural initiatives, community engagement, economic development","Official 2026 city-news items include municipal lighting work, statistics, warnings, and emergency-readiness content.",high,no,2,T1_seed_p0,MUN-BATCH-001,P0,207,run_full_source_matrix,seed_batch_p0;no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""Zahlé"" municipality Lebanon official website | ""Zahlé"" municipality complaint form | ""زحلة"" بلدية شكوى | ""زحلة"" بلدية الموقع الرسمي","site:facebook.com ""Zahlé"" municipality | site:facebook.com ""زحلة"" بلدية | site:instagram.com ""Zahlé"" municipality | site:x.com ""Zahlé"" municipality","""Zahlé"" municipality repair Lebanon | ""زحلة"" بلدية اصلاح | NNA ""Zahlé"" municipality | ""Zahlé"" water electricity waste road Lebanon",2,CIE-000003|CIE-000011,public_space,MUN,not_seen_in_text_extracted_moim,,,,,,,,,,,,missing_dglac_email|missing_coordinates|official_social_unknown,95,2026-05-29,Official DGLAC detail fetched.,,,,,,,,,,
MUN-DGLAC-50201,active_in_local_registry,dglac_official_directory,50201,ainab,Ainab,عيناب,Ainab,عيناب,Mount Lebanon,Aalay,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,Ainab,,,,33.7644720,35.5449030,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,292,T2_official_channel_gap,,,87,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""Ainab"" municipality Lebanon official website | ""Ainab"" municipality complaint form | ""عيناب"" بلدية شكوى | ""عيناب"" بلدية الموقع الرسمي","site:facebook.com ""Ainab"" municipality | site:facebook.com ""عيناب"" بلدية | site:instagram.com ""Ainab"" municipality | site:x.com ""Ainab"" municipality","""Ainab"" municipality repair Lebanon | ""عيناب"" بلدية اصلاح | NNA ""Ainab"" municipality | ""Ainab"" water electricity waste road Lebanon",0,,,,matched_to_dglac,exact_ar_name_in_governorate,1.000,MOIM-2025-fad80228ecb8,عيناب,جبل لبنان,عاليه,9,13,MOIM-2025-b1edc254f94b,https://moim.gov.lb/wp-content/uploads/2025/07/عاليه-بلدية.pdf,high,missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,60,2026-05-29,Official DGLAC detail fetched.,,,,,,,,,,
MUN-DGLAC-50021,active_in_local_registry,dglac_official_directory,50021,al_bneyeh,Al Bneyeh,البنية,Al Bneyeh,البنية,Mount Lebanon,Aalay,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,Al Bneyeh,,,,33.9101006,36.2269163,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,299,T2_official_channel_gap,,,87,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""Al Bneyeh"" municipality Lebanon official website | ""Al Bneyeh"" municipality complaint form | ""البنية"" بلدية شكوى | ""البنية"" بلدية الموقع الرسمي","site:facebook.com ""Al Bneyeh"" municipality | site:facebook.com ""البنية"" بلدية | site:instagram.com ""Al Bneyeh"" municipality | site:x.com ""Al Bneyeh"" municipality","""Al Bneyeh"" municipality repair Lebanon | ""البنية"" بلدية اصلاح | NNA ""Al Bneyeh"" municipality | ""Al Bneyeh"" water electricity waste road Lebanon",0,,,,matched_to_dglac,exact_ar_name_in_governorate,1.000,MOIM-2025-d613f9db2744,البنيه,جبل لبنان,عاليه,9,17,MOIM-2025-b1edc254f94b,https://moim.gov.lb/wp-content/uploads/2025/07/عاليه-بلدية.pdf,high,missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,60,2026-05-29,Official DGLAC detail fetched.,,,,,,,,,,
MUN-DGLAC-49949,active_in_local_registry,dglac_official_directory,49949,al_bsatin,Al Bsatin,البساتين,Al Bsatin,البساتين,Mount Lebanon,Aalay,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,Al Bsatin,,,,33.7542189,35.5294167,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,300,T2_official_channel_gap,,,87,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""Al Bsatin"" municipality Lebanon official website | ""Al Bsatin"" municipality complaint form | ""البساتين"" بلدية شكوى | ""البساتين"" بلدية الموقع الرسمي","site:facebook.com ""Al Bsatin"" municipality | site:facebook.com ""البساتين"" بلدية | site:instagram.com ""Al Bsatin"" municipality | site:x.com ""Al Bsatin"" municipality","""Al Bsatin"" municipality repair Lebanon | ""البساتين"" بلدية اصلاح | NNA ""Al Bsatin"" municipality | ""Al Bsatin"" water electricity waste road Lebanon",0,,,,matched_to_dglac,exact_ar_name_in_governorate,1.000,MOIM-2025-9dd9eacff0f3,البساتين,جبل لبنان,عاليه,9,9,MOIM-2025-b1edc254f94b,https://moim.gov.lb/wp-content/uploads/2025/07/عاليه-بلدية.pdf,high,missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,60,2026-05-29,Official DGLAC detail fetched.,,,,,,,,,,
MUN-DGLAC-50354,active_in_local_registry,dglac_official_directory,50354,al_mansouriya_ain_al_marj,Al Mansouriya Ain al Marj,المنصورية عين المرج,Al Mansouriya Ain al Marj,المنصورية عين المرج,Mount Lebanon,Aalay,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,Al Mansouriya Ain al Marj,,,,33.7777383,35.6140856,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,307,T2_official_channel_gap,,,87,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""Al Mansouriya Ain al Marj"" municipality Lebanon official website | ""Al Mansouriya Ain al Marj"" municipality complaint form | ""المنصورية عين المرج"" بلدية شكوى | ""المنصورية عين المرج"" بلدية الموقع الرسمي","site:facebook.com ""Al Mansouriya Ain al Marj"" municipality | site:facebook.com ""المنصورية عين المرج"" بلدية | site:instagram.com ""Al Mansouriya Ain al Marj"" municipality | site:x.com ""Al Mansouriya Ain al Marj"" municipality","""Al Mansouriya Ain al Marj"" municipality repair Lebanon | ""المنصورية عين المرج"" بلدية اصلاح | NNA ""Al Mansouriya Ain al Marj"" municipality | ""Al Mansouriya Ain al Marj"" water electricity waste road Lebanon",0,,,,matched_to_dglac,reconciliation_auto_exact_token_set_ar,0.992,MOIM-2025-77547fbe7d96,عين المرج+ المنصورية,جبل لبنان,عاليه,9,12,MOIM-2025-b1edc254f94b,https://moim.gov.lb/wp-content/uploads/2025/07/عاليه-بلدية.pdf,high,missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,60,2026-05-29,Official DGLAC detail fetched.,,,,,,,,,,
MUN-DGLAC-50345,active_in_local_registry,dglac_official_directory,50345,al_mashrefah,Al Mashrefah,المشرفة,Al Mashrefah,المشرفة,Mount Lebanon,Aalay,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,Al Mashrefah,,,,33.7606388,35.6559680,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,309,T2_official_channel_gap,,,87,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""Al Mashrefah"" municipality Lebanon official website | ""Al Mashrefah"" municipality complaint form | ""المشرفة"" بلدية شكوى | ""المشرفة"" بلدية الموقع الرسمي","site:facebook.com ""Al Mashrefah"" municipality | site:facebook.com ""المشرفة"" بلدية | site:instagram.com ""Al Mashrefah"" municipality | site:x.com ""Al Mashrefah"" municipality","""Al Mashrefah"" municipality repair Lebanon | ""المشرفة"" بلدية اصلاح | NNA ""Al Mashrefah"" municipality | ""Al Mashrefah"" water electricity waste road Lebanon",0,,,,matched_to_dglac,exact_ar_name_in_governorate,1.000,MOIM-2025-4b766c406c92,المشرفه,جبل لبنان,عاليه,12,23,MOIM-2025-b1edc254f94b,https://moim.gov.lb/wp-content/uploads/2025/07/عاليه-بلدية.pdf,high,missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,60,2026-05-29,Official DGLAC detail fetched.,,,,,,,,,,
