resolution_id,municipality_id,municipality_key,municipality_name_en,municipality_name_ar,district,governorate,water_entity_id,water_entity_name,branch_service_center_id,branch_service_center_name,branch_service_center_phone,branch_service_center_address,resolution_basis,confidence,source_ids,verification_status,retrieved_date,notes
WER-53382,53382,MUN-DGLAC-53382,Kfarsaroun,كفرصارون,Koura,North,NLWE,North Lebanon Water Establishment,NLWE-KOURA,Koura branch,06-651012,Amyoun - Main Road - opposite Bank Audi - George Nassif Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-53409,53409,MUN-DGLAC-53409,Kfraya,كفريا,Koura,North,NLWE,North Lebanon Water Establishment,NLWE-KOURA,Koura branch,06-651012,Amyoun - Main Road - opposite Bank Audi - George Nassif Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-53418,53418,MUN-DGLAC-53418,Kousba,كوسبا,Koura,North,NLWE,North Lebanon Water Establishment,NLWE-KOURA,Koura branch,06-651012,Amyoun - Main Road - opposite Bank Audi - George Nassif Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-53436,53436,MUN-DGLAC-53436,Metrith,متريت,Koura,North,NLWE,North Lebanon Water Establishment,NLWE-KOURA,Koura branch,06-651012,Amyoun - Main Road - opposite Bank Audi - George Nassif Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-53346,53346,MUN-DGLAC-53346,Qolehate,قلحات,Koura,North,NLWE,North Lebanon Water Establishment,NLWE-KOURA,Koura branch,06-651012,Amyoun - Main Road - opposite Bank Audi - George Nassif Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-53310,53310,MUN-DGLAC-53310,Rachadbin,رشدبين,Koura,North,NLWE,North Lebanon Water Establishment,NLWE-KOURA,Koura branch,06-651012,Amyoun - Main Road - opposite Bank Audi - George Nassif Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-63629,63629,MUN-DGLAC-63629,Aimar,عيمار,Minieh - Danniyeh,North,NLWE,North Lebanon Water Establishment,NLWE-MAIN-OFFICE,Tripoli branch,06-430075,Tripoli - Salahuddine Kabbara Street - Dam w Farz,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-63548,63548,MUN-DGLAC-63548,Ain Al-Tineh,عين التينة,Minieh - Danniyeh,North,NLWE,North Lebanon Water Establishment,NLWE-MAIN-OFFICE,Tripoli branch,06-430075,Tripoli - Salahuddine Kabbara Street - Dam w Farz,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-63710,63710,MUN-DGLAC-63710,Al-Hazmiyeh,الحازمية,Minieh - Danniyeh,North,NLWE,North Lebanon Water Establishment,NLWE-MAIN-OFFICE,Tripoli branch,06-430075,Tripoli - Salahuddine Kabbara Street - Dam w Farz,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-63431,63431,MUN-DGLAC-63431,Al-Minya,المنيه,Minieh - Danniyeh,North,NLWE,North Lebanon Water Establishment,NLWE-MAIN-OFFICE,Tripoli branch,06-430075,Tripoli - Salahuddine Kabbara Street - Dam w Farz,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-63521,63521,MUN-DGLAC-63521,Al-Safira,السفيرة,Minieh - Danniyeh,North,NLWE,North Lebanon Water Establishment,NLWE-MAIN-OFFICE,Tripoli branch,06-430075,Tripoli - Salahuddine Kabbara Street - Dam w Farz,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-63539,63539,MUN-DGLAC-63539,Asoun,عاصون,Minieh - Danniyeh,North,NLWE,North Lebanon Water Establishment,NLWE-MAIN-OFFICE,Tripoli branch,06-430075,Tripoli - Salahuddine Kabbara Street - Dam w Farz,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-63449,63449,MUN-DGLAC-63449,Bahneen Al-Rihanah-Artoosa Farm,بحنين-الريحانية-مزرعة ارطوسة,Minieh - Danniyeh,North,NLWE,North Lebanon Water Establishment,NLWE-MAIN-OFFICE,Tripoli branch,06-430075,Tripoli - Salahuddine Kabbara Street - Dam w Farz,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-63458,63458,MUN-DGLAC-63458,Bakhoun,بخعون,Minieh - Danniyeh,North,NLWE,North Lebanon Water Establishment,NLWE-MAIN-OFFICE,Tripoli branch,06-430075,Tripoli - Salahuddine Kabbara Street - Dam w Farz,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-63638,63638,MUN-DGLAC-63638,Batarmaz,بطرماز,Minieh - Danniyeh,North,NLWE,North Lebanon Water Establishment,NLWE-MAIN-OFFICE,Tripoli branch,06-430075,Tripoli - Salahuddine Kabbara Street - Dam w Farz,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-63494,63494,MUN-DGLAC-63494,Beit Al-Faqas,بيت الفقس,Minieh - Danniyeh,North,NLWE,North Lebanon Water Establishment,NLWE-MAIN-OFFICE,Tripoli branch,06-430075,Tripoli - Salahuddine Kabbara Street - Dam w Farz,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-63476,63476,MUN-DGLAC-63476,Beqaa Safreen,بقاع صفرين,Minieh - Danniyeh,North,NLWE,North Lebanon Water Establishment,NLWE-MAIN-OFFICE,Tripoli branch,06-430075,Tripoli - Salahuddine Kabbara Street - Dam w Farz,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-63692,63692,MUN-DGLAC-63692,"Bhoueita, Afka, and Bshnata",بحويتا، افقا وبشناتا,Minieh - Danniyeh,North,NLWE,North Lebanon Water Establishment,NLWE-MAIN-OFFICE,Tripoli branch,06-430075,Tripoli - Salahuddine Kabbara Street - Dam w Farz,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-63485,63485,MUN-DGLAC-63485,Bqarsouna,بقرصونة,Minieh - Danniyeh,North,NLWE,North Lebanon Water Establishment,NLWE-MAIN-OFFICE,Tripoli branch,06-430075,Tripoli - Salahuddine Kabbara Street - Dam w Farz,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-63467,63467,MUN-DGLAC-63467,Burj Al-Yahudiyya,برج اليهودية,Minieh - Danniyeh,North,NLWE,North Lebanon Water Establishment,NLWE-MAIN-OFFICE,Tripoli branch,06-430075,Tripoli - Salahuddine Kabbara Street - Dam w Farz,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-63503,63503,MUN-DGLAC-63503,Deir Ammar,دير عمار,Minieh - Danniyeh,North,NLWE,North Lebanon Water Establishment,NLWE-MAIN-OFFICE,Tripoli branch,06-430075,Tripoli - Salahuddine Kabbara Street - Dam w Farz,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-63512,63512,MUN-DGLAC-63512,Deir Nbuhe,دير نبوح,Minieh - Danniyeh,North,NLWE,North Lebanon Water Establishment,NLWE-MAIN-OFFICE,Tripoli branch,06-430075,Tripoli - Salahuddine Kabbara Street - Dam w Farz,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-63602,63602,MUN-DGLAC-63602,Ezaki,عزقي,Minieh - Danniyeh,North,NLWE,North Lebanon Water Establishment,NLWE-MAIN-OFFICE,Tripoli branch,06-430075,Tripoli - Salahuddine Kabbara Street - Dam w Farz,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-63611,63611,MUN-DGLAC-63611,Harf Al-Siyad,حرف السياد,Minieh - Danniyeh,North,NLWE,North Lebanon Water Establishment,NLWE-MAIN-OFFICE,Tripoli branch,06-430075,Tripoli - Salahuddine Kabbara Street - Dam w Farz,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-63647,63647,MUN-DGLAC-63647,Izal,ايزال,Minieh - Danniyeh,North,NLWE,North Lebanon Water Establishment,NLWE-MAIN-OFFICE,Tripoli branch,06-430075,Tripoli - Salahuddine Kabbara Street - Dam w Farz,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-63656,63656,MUN-DGLAC-63656,Kfarbanin,كفر بنين,Minieh - Danniyeh,North,NLWE,North Lebanon Water Establishment,NLWE-MAIN-OFFICE,Tripoli branch,06-430075,Tripoli - Salahuddine Kabbara Street - Dam w Farz,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-63566,63566,MUN-DGLAC-63566,Kfarhabu,كفرحبو,Minieh - Danniyeh,North,NLWE,North Lebanon Water Establishment,NLWE-MAIN-OFFICE,Tripoli branch,06-430075,Tripoli - Salahuddine Kabbara Street - Dam w Farz,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-63575,63575,MUN-DGLAC-63575,Kfarshloun,كفرشلان,Minieh - Danniyeh,North,NLWE,North Lebanon Water Establishment,NLWE-MAIN-OFFICE,Tripoli branch,06-430075,Tripoli - Salahuddine Kabbara Street - Dam w Farz,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-63665,63665,MUN-DGLAC-63665,Marah Al-Safira,مراح السفيرة,Minieh - Danniyeh,North,NLWE,North Lebanon Water Establishment,NLWE-MAIN-OFFICE,Tripoli branch,06-430075,Tripoli - Salahuddine Kabbara Street - Dam w Farz,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-63584,63584,MUN-DGLAC-63584,Marah Al-Saraj,مراح السراج,Minieh - Danniyeh,North,NLWE,North Lebanon Water Establishment,NLWE-MAIN-OFFICE,Tripoli branch,06-430075,Tripoli - Salahuddine Kabbara Street - Dam w Farz,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-63674,63674,MUN-DGLAC-63674,Markabta,مركبتا,Minieh - Danniyeh,North,NLWE,North Lebanon Water Establishment,NLWE-MAIN-OFFICE,Tripoli branch,06-430075,Tripoli - Salahuddine Kabbara Street - Dam w Farz,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-63593,63593,MUN-DGLAC-63593,Namreen and Bkoza,نمرين وبكوزة,Minieh - Danniyeh,North,NLWE,North Lebanon Water Establishment,NLWE-MAIN-OFFICE,Tripoli branch,06-430075,Tripoli - Salahuddine Kabbara Street - Dam w Farz,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-63683,63683,MUN-DGLAC-63683,Qorsayta,قرصيتا,Minieh - Danniyeh,North,NLWE,North Lebanon Water Establishment,NLWE-MAIN-OFFICE,Tripoli branch,06-430075,Tripoli - Salahuddine Kabbara Street - Dam w Farz,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-63440,63440,MUN-DGLAC-63440,Seer,سير,Minieh - Danniyeh,North,NLWE,North Lebanon Water Establishment,NLWE-MAIN-OFFICE,Tripoli branch,06-430075,Tripoli - Salahuddine Kabbara Street - Dam w Farz,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-63530,63530,MUN-DGLAC-63530,Taran,طاران,Minieh - Danniyeh,North,NLWE,North Lebanon Water Establishment,NLWE-MAIN-OFFICE,Tripoli branch,06-430075,Tripoli - Salahuddine Kabbara Street - Dam w Farz,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-MUN-MOIM-2025-3b4cd1e0c803,MUN-MOIM-2025-3b4cd1e0c803,MUN-MOIM-2025-3b4cd1e0c803,,النبي يوشع+ المنيه,Minieh-Danniyeh,North,NLWE,North Lebanon Water Establishment,NLWE-MENIEH,Menieh branch,06-460726,New Menieh-Dennieh Highway - Hafez Aref Alam El-Din Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-MUN-MOIM-2025-3ea3dbcd640b,MUN-MOIM-2025-3ea3dbcd640b,MUN-MOIM-2025-3ea3dbcd640b,,نمرين,Minieh-Danniyeh,North,NLWE,North Lebanon Water Establishment,NLWE-MENIEH,Menieh branch,06-460726,New Menieh-Dennieh Highway - Hafez Aref Alam El-Din Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-MUN-MOIM-2025-68c79801dabb,MUN-MOIM-2025-68c79801dabb,MUN-MOIM-2025-68c79801dabb,,قزحيا,Minieh-Danniyeh,North,NLWE,North Lebanon Water Establishment,NLWE-MENIEH,Menieh branch,06-460726,New Menieh-Dennieh Highway - Hafez Aref Alam El-Din Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-MUN-MOIM-2025-7696531234d1,MUN-MOIM-2025-7696531234d1,MUN-MOIM-2025-7696531234d1,,بيت حاويك,Minieh-Danniyeh,North,NLWE,North Lebanon Water Establishment,NLWE-MENIEH,Menieh branch,06-460726,New Menieh-Dennieh Highway - Hafez Aref Alam El-Din Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-MUN-MOIM-2025-95107c7dff51,MUN-MOIM-2025-95107c7dff51,MUN-MOIM-2025-95107c7dff51,,كرم المهر,Minieh-Danniyeh,North,NLWE,North Lebanon Water Establishment,NLWE-MENIEH,Menieh branch,06-460726,New Menieh-Dennieh Highway - Hafez Aref Alam El-Din Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-MUN-MOIM-2025-a74a49c833b6,MUN-MOIM-2025-a74a49c833b6,MUN-MOIM-2025-a74a49c833b6,,حقل العزيمه,Minieh-Danniyeh,North,NLWE,North Lebanon Water Establishment,NLWE-MENIEH,Menieh branch,06-460726,New Menieh-Dennieh Highway - Hafez Aref Alam El-Din Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-MUN-MOIM-2025-baacce0922cd,MUN-MOIM-2025-baacce0922cd,MUN-MOIM-2025-baacce0922cd,,كهف الملول,Minieh-Danniyeh,North,NLWE,North Lebanon Water Establishment,NLWE-MENIEH,Menieh branch,06-460726,New Menieh-Dennieh Highway - Hafez Aref Alam El-Din Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-MUN-MOIM-2025-d3b28a10f2d9,MUN-MOIM-2025-d3b28a10f2d9,MUN-MOIM-2025-d3b28a10f2d9,,القطين,Minieh-Danniyeh,North,NLWE,North Lebanon Water Establishment,NLWE-MENIEH,Menieh branch,06-460726,New Menieh-Dennieh Highway - Hafez Aref Alam El-Din Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-MUN-MOIM-2025-e0a4e084ecf4,MUN-MOIM-2025-e0a4e084ecf4,MUN-MOIM-2025-e0a4e084ecf4,,كفرشالن,Minieh-Danniyeh,North,NLWE,North Lebanon Water Establishment,NLWE-MENIEH,Menieh branch,06-460726,New Menieh-Dennieh Highway - Hafez Aref Alam El-Din Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-MUN-MOIM-2025-fcf91eb66e6c,MUN-MOIM-2025-fcf91eb66e6c,MUN-MOIM-2025-fcf91eb66e6c,,زغرتغرين,Minieh-Danniyeh,North,NLWE,North Lebanon Water Establishment,NLWE-MENIEH,Menieh branch,06-460726,New Menieh-Dennieh Highway - Hafez Aref Alam El-Din Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-MUN-MOIM-2025-02d7b2826b49,MUN-MOIM-2025-02d7b2826b49,MUN-MOIM-2025-02d7b2826b49,,مدينة الميناء,Tripoli,North,NLWE,North Lebanon Water Establishment,NLWE-MAIN-OFFICE,Tripoli branch,06-430075,Tripoli - Salahuddine Kabbara Street - Dam w Farz,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-MUN-MOIM-2025-9a03dc352de0,MUN-MOIM-2025-9a03dc352de0,MUN-MOIM-2025-9a03dc352de0,,وادي النحلة,Tripoli,North,NLWE,North Lebanon Water Establishment,NLWE-MAIN-OFFICE,Tripoli branch,06-430075,Tripoli - Salahuddine Kabbara Street - Dam w Farz,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-MUN-MOIM-2025-dbe1b712a181,MUN-MOIM-2025-dbe1b712a181,MUN-MOIM-2025-dbe1b712a181,,مدينة طرابلس,Tripoli,North,NLWE,North Lebanon Water Establishment,NLWE-MAIN-OFFICE,Tripoli branch,06-430075,Tripoli - Salahuddine Kabbara Street - Dam w Farz,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-52476,52476,MUN-DGLAC-52476,Al-Badawi,البداوي,Tripoli,North,NLWE,North Lebanon Water Establishment,NLWE-MAIN-OFFICE,Tripoli branch,06-430075,Tripoli - Salahuddine Kabbara Street - Dam w Farz,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-52458,52458,MUN-DGLAC-52458,Al-Mina,الميناء,Tripoli,North,NLWE,North Lebanon Water Establishment,NLWE-MAIN-OFFICE,Tripoli branch,06-430075,Tripoli - Salahuddine Kabbara Street - Dam w Farz,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-52467,52467,MUN-DGLAC-52467,Al-Qalamoun,القلمون,Tripoli,North,NLWE,North Lebanon Water Establishment,NLWE-MAIN-OFFICE,Tripoli branch,06-430075,Tripoli - Salahuddine Kabbara Street - Dam w Farz,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-52449,52449,MUN-DGLAC-52449,Tripoli,طرابلس,Tripoli,North,NLWE,North Lebanon Water Establishment,NLWE-MAIN-OFFICE,Tripoli branch,06-430075,Tripoli - Salahuddine Kabbara Street - Dam w Farz,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-MUN-MOIM-2025-0d742b0b79be,MUN-MOIM-2025-0d742b0b79be,MUN-MOIM-2025-0d742b0b79be,,كفرياشيت,Zgharta,North,NLWE,North Lebanon Water Establishment,NLWE-ZGHARTA,Zgharta branch,06-660347,Zgharta - Main Road - Al-Saray Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-MUN-MOIM-2025-2317cbce7b08,MUN-MOIM-2025-2317cbce7b08,MUN-MOIM-2025-2317cbce7b08,,القادرية+ مرياطة,Zgharta,North,NLWE,North Lebanon Water Establishment,NLWE-ZGHARTA,Zgharta branch,06-660347,Zgharta - Main Road - Al-Saray Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
